date,gen_mwh,latent_mwh,suppression_pct,censored
2021-04-16,259049.0,240941.2,-6.990104912584105,0
2021-04-17,208780.5,233596.17,11.886010367347533,0
2021-04-18,244883.5,245851.1,0.3951241100359937,0
2021-04-19,258522.0,255048.58,-1.3435691643264414,0
2021-04-20,272243.5,265446.38,-2.4967079103817014,0
2021-04-21,270306.5,264194.72,-2.2610559679475006,0
2021-04-22,238230.0,252611.66,6.036878751626573,0
2021-04-23,238386.5,244733.39,2.6624371031916727,0
2021-04-24,249013.5,249083.34,0.028048178110817723,0
2021-04-25,274804.5,274496.2,-0.11219339566855835,0
2021-04-26,285742.0,284432.8,-0.4581711823953061,0
2021-04-27,293635.5,286990.8,-2.262903327424648,0
2021-04-28,291082.0,285152.28,-2.0371300011680527,0
2021-04-29,272571.5,272552.06,-0.007131156412165662,0
2021-04-30,268826.0,263244.03,-2.07642443439251,0
2021-05-01,237171.5,239944.66,1.1692620108233909,0
2021-05-02,260366.5,277878.12,6.725759650339036,0
2021-05-03,248202.5,249132.77,0.3748010696910775,0
2021-05-04,223497.5,214169.66,-4.17357856351861,0
2021-05-05,235719.0,214646.06,-8.939855293803213,0
2021-05-06,243964.5,234103.75,-4.041879043877284,0
2021-05-07,235727.5,217414.77,-7.768603313147593,0
2021-05-08,245143.0,211899.5,-13.560860395769003,0
2021-05-09,243606.0,235221.14,-3.441975721041357,0
2021-05-10,232423.0,237332.92,2.112493976499752,0
2021-05-11,205270.5,204552.4,-0.3498280317921987,0
2021-05-12,202318.5,200156.28,-1.0687202356680192,0
2021-05-13,190023.5,190572.92,0.28913364662792596,0
2021-05-14,186498.5,185989.53,-0.27290769094657774,0
2021-05-15,188252.5,189614.1,0.7232805673231368,0
2021-05-16,208325.0,205665.61,-1.276558562342489,0
2021-05-17,234485.0,228762.31,-2.440534575772435,0
2021-05-18,240186.0,237563.69,-1.0917840756746844,0
2021-05-19,254474.5,258079.86,1.4167861121644698,0
2021-05-20,263594.0,246189.42,-6.602797531430915,0
2021-05-21,250397.5,245051.47,-2.135017821663554,0
2021-05-22,270486.5,264456.4,-2.229351095156318,0
2021-05-23,290745.5,289037.1,-0.5875950788576279,0
2021-05-24,275521.0,274690.25,-0.3015196663775144,0
2021-05-25,236157.5,259579.62,9.918010226226137,0
2021-05-26,230431.0,231895.03,0.635344745281663,0
2021-05-27,235531.5,231791.34,-1.5879643487176853,0
2021-05-28,239513.5,241759.0,0.9375254421984502,0
2021-05-29,264324.5,266521.9,0.8313290103641569,0
2021-05-30,281626.5,274828.06,-2.41399069334739,0
2021-05-31,256625.0,230964.53,-9.999208475401854,0
2021-06-01,233878.5,233272.48,-0.2591155771052067,0
2021-06-02,250772.0,252238.75,0.584893847798007,0
2021-06-03,269986.0,263485.94,-2.4075553917610515,0
2021-06-04,254690.0,252937.56,-0.6880668656013222,0
2021-06-05,244154.0,242490.98,-0.6811338847612536,0
2021-06-06,233400.0,242344.4,3.832222043701794,0
2021-06-07,236668.5,253977.44,7.313578908895768,0
2021-06-08,243794.0,249184.78,2.2112034135376657,0
2021-06-09,257323.5,254059.53,-1.2684301084044058,0
2021-06-10,267632.5,260696.53,-2.5916018233958837,0
2021-06-11,237958.5,231424.67,-2.7457847166627802,0
2021-06-12,248585.5,247554.95,-0.4145643551212719,0
2021-06-13,264325.0,266113.25,0.6765345691856606,0
2021-06-14,268194.5,264918.84,-1.2213733875974353,0
2021-06-15,265724.5,260238.73,-2.0644560908008147,0
2021-06-16,248401.5,254298.8,2.3740987373264577,0
2021-06-17,239399.5,241645.36,0.9381219990016731,0
2021-06-18,212610.5,215795.69,1.498132735683333,0
2021-06-19,212889.5,211221.38,-0.7835637736948065,0
2021-06-20,225123.5,222140.56,-1.3250227097570844,1
2021-06-21,240924.5,236498.78,-1.8369733049150239,0
2021-06-22,245062.5,242553.89,-1.0236610558530979,0
2021-06-23,256778.0,257301.03,0.20369005522280492,0
2021-06-24,261980.0,258974.56,-1.1472011222230738,0
2021-06-25,247534.0,246075.11,-0.5893697936445119,0
2021-06-26,257414.5,256444.62,-0.3767755895646929,0
2021-06-27,269888.0,268895.22,-0.36784934861868734,0
2021-06-28,268306.0,262731.9,-2.077513641141082,0
2021-06-29,245525.0,246201.17,0.27539838102026426,0
2021-06-30,235717.0,235744.17,0.011527329382277074,0
2021-07-01,207690.0,226814.6,9.208240045259753,0
2021-07-02,192732.0,198216.06,2.8454343336861587,0
2021-07-03,221790.0,219692.69,-0.9456298751070791,0
2021-07-04,233485.0,239218.77,2.4557318992654675,0
2021-07-05,245527.0,251275.48,2.3412840033886217,0
2021-07-06,256794.5,244420.34,-4.818699874802612,0
2021-07-07,248123.0,229288.28,-7.590879825731589,0
2021-07-08,247231.0,253846.17,2.675704856996086,0
2021-07-09,243623.5,246761.56,1.2880787362467006,0
2021-07-10,260370.0,262632.2,0.8688356953566068,1
2021-07-11,270101.5,269490.3,-0.22628067596810464,0
2021-07-12,276610.5,273168.78,-1.2442473261137899,0
2021-07-13,270823.0,268208.84,-0.9652637516015972,0
2021-07-14,272388.0,271295.38,-0.40112817011028756,0
2021-07-15,283657.5,279949.66,-1.3071551959669692,0
2021-07-16,271272.0,269584.16,-0.6221960799492776,0
2021-07-17,270280.0,263912.94,-2.3557283187805256,0
2021-07-18,270533.5,263348.78,-2.655759360670673,0
2021-07-19,256515.0,250063.02,-2.515246428084128,0
2021-07-20,221998.0,222032.53,0.01555475725005806,0
2021-07-21,214546.0,214764.22,0.10171187064778042,0
2021-07-22,227059.5,226833.61,-0.0994852120259182,0
2021-07-23,211760.0,212120.88,0.17041698148847484,0
2021-07-24,206273.0,207190.12,0.44461708512504305,0
2021-07-25,221059.0,236858.1,7.147003175622801,0
2021-07-26,231641.0,264723.88,14.28196001571398,0
2021-07-27,222896.0,269794.0,21.04030579283611,0
2021-07-28,209132.0,238814.84,14.193353360556959,0
2021-07-29,189095.0,192482.38,1.7913614849678794,0
2021-07-30,194497.0,191188.73,-1.700934011835653,0
2021-07-31,206121.5,225371.44,9.339121586054834,0
2021-08-01,232406.0,237502.06,2.192741366401907,0
2021-08-02,240825.5,237493.02,-1.3837755449485178,0
2021-08-03,248668.0,244474.67,-1.6863159413354367,0
2021-08-04,251655.5,249566.73,-0.8300099242814052,0
2021-08-05,265762.0,259011.62,-2.5400076007856653,0
2021-08-06,250839.5,243818.8,-2.7988826022217417,0
2021-08-07,250041.0,232523.1,-7.006013513783738,0
2021-08-08,254200.5,246369.8,-3.0805223140788485,0
2021-08-09,260845.0,250847.39,-3.8327778469972595,0
2021-08-10,267490.0,246780.84,-7.742030075890682,0
2021-08-11,270797.5,261763.03,-3.336245257064785,0
2021-08-12,271475.5,254911.66,-6.101413847658444,0
2021-08-13,244555.0,239042.92,-2.2539216638383985,0
2021-08-14,260325.0,251908.44,-3.233098050513783,0
2021-08-15,256947.0,257242.39,0.11496169443503401,0
2021-08-16,270432.0,265290.5,-1.9012173115607656,0
2021-08-17,265704.0,257384.75,-3.131021738475903,0
2021-08-18,259926.0,247925.62,-4.616842870663184,0
2021-08-19,259206.0,244199.25,-5.789507187333632,0
2021-08-20,237851.0,231450.72,-2.6908784280915365,0
2021-08-21,254592.5,251906.78,-1.0549088248868244,0
2021-08-22,275679.5,262642.97,-4.728872204861078,0
2021-08-23,275573.0,261527.23,-5.096930985619053,0
2021-08-24,266336.0,264466.75,-0.7018390303976885,0
2021-08-25,269015.5,264740.78,-1.5890232161343887,0
2021-08-26,260542.0,262804.34,0.8683220939426306,0
2021-08-27,242843.0,239174.05,-1.5108333882384861,0
2021-08-28,259980.0,246706.02,-5.105771357412103,0
2021-08-29,270192.0,255496.73,-5.4388233644963595,0
2021-08-30,267012.0,252232.0,-5.5353317453897155,0
2021-08-31,274910.5,258042.94,-6.135655968033237,0
2021-09-01,277143.0,258420.7,-6.755464462389449,0
2021-09-02,273629.5,260558.56,-4.7768743867163455,0
2021-09-03,256492.0,260416.95,1.5302438770020022,0
2021-09-04,272903.0,275862.66,1.0845085066855331,0
2021-09-05,283289.5,293334.1,3.5456992758291506,0
2021-09-06,275101.0,282151.53,2.5628882664912256,0
2021-09-07,271963.5,274658.56,0.9909647802002874,0
2021-09-08,271332.5,272285.0,0.35104530419318714,0
2021-09-09,277539.0,279490.6,0.703178201982424,0
2021-09-10,262715.5,265795.2,1.172251922707268,0
2021-09-11,272764.0,272049.6,-0.2619136872901162,0
2021-09-12,281734.5,278927.38,-0.9963724712450883,0
2021-09-13,275289.5,272424.2,-1.040836101631193,0
2021-09-14,262280.5,273528.25,4.2884430981334765,0
2021-09-15,269032.5,276887.44,2.919698363580614,0
2021-09-16,269086.0,268594.1,-0.18280633329121887,0
2021-09-17,243904.5,247923.75,1.6478785754260317,0
2021-09-18,252971.0,252042.77,-0.36693311683948515,0
2021-09-19,255707.5,251615.77,-1.6001620503896086,0
2021-09-20,257082.5,250571.45,-2.532668258243953,0
2021-09-21,257219.5,251399.19,-2.262780426833888,0
2021-09-22,258447.5,249987.4,-3.2734283558556343,0
2021-09-23,268117.0,262396.62,-2.1335368514491804,0
2021-09-24,259574.5,255846.64,-1.4361423695316788,0
2021-09-25,271244.5,270921.5,-0.11908075555449038,0
2021-09-26,277159.5,283092.97,2.1408137732966015,0
2021-09-27,272697.5,284748.72,4.419262644505362,0
2021-09-28,261703.5,265602.88,1.4899972679005113,0
2021-09-29,257263.5,263156.7,2.290720409230218,0
2021-09-30,267997.0,264870.56,-1.1665942156068865,0
2021-10-01,255550.0,248585.23,-2.725402318528669,0
2021-10-02,270192.5,262367.84,-2.8959561238746434,0
2021-10-03,259874.5,267428.06,2.906619348954975,0
2021-10-04,249234.0,259289.67,4.034630858951838,0
2021-10-05,254856.5,256641.1,0.7002347399418962,0
2021-10-06,262658.5,261674.19,-0.37474991290973314,0
2021-10-07,271398.5,268143.38,-1.1993894586742382,0
2021-10-08,256322.5,247175.84,-3.5684172282963833,0
2021-10-09,269008.5,256493.06,-4.652431986349869,0
2021-10-10,283230.5,271918.06,-3.9940746141393646,0
2021-10-11,286195.5,278131.3,-2.8177198802916137,0
2021-10-12,287753.5,275784.8,-4.159354273709958,0
2021-10-13,284167.0,276790.53,-2.595821735106474,0
2021-10-14,286705.5,281879.62,-1.6832167502890627,0
2021-10-15,261030.0,265686.25,1.7837987970731328,0
2021-10-16,263267.5,270864.16,2.8855275527742696,0
2021-10-17,268510.0,269942.0,0.5333134706342335,0
2021-10-18,247490.0,242692.7,-1.9383800860640843,0
2021-10-19,228442.0,220917.33,-3.2939091213524674,0
2021-10-20,219795.0,225600.27,2.6412182374485393,0
2021-10-21,232622.0,232090.84,-0.22833448684991264,0
2021-10-22,210091.0,201929.02,-3.8849757367045656,0
2021-10-23,217421.5,209948.72,-3.437001975425613,0
2021-10-24,228429.0,222842.27,-2.4457202785110432,0
2021-10-25,228209.5,223097.64,-2.239985353370477,0
2021-10-26,231911.5,224286.53,-3.28787867354573,0
2021-10-27,233482.5,226402.47,-3.0323605623547856,0
2021-10-28,233671.5,230606.22,-1.311790804612456,0
2021-10-29,217967.5,219028.47,0.4867554796013085,0
2021-10-30,225481.0,223861.92,-0.7180552352526348,0
2021-10-31,219883.5,220220.64,0.15332693221636884,0
2021-11-01,208050.0,206708.55,-0.6447743931747185,0
2021-11-02,202179.0,200957.52,-0.6041598657625213,0
2021-11-03,203832.0,199783.28,-1.986301831900783,0
2021-11-04,201459.0,199886.19,-0.780710963521114,0
2021-11-05,176736.5,178141.77,0.7951190755729476,0
2021-11-06,182764.5,182510.16,-0.13916474479452878,0
2021-11-07,190235.5,190169.33,-0.034784188545256,0
2021-11-08,191501.5,189874.66,-0.8495201081975878,0
2021-11-09,196807.5,191640.0,-2.6256621317785167,0
2021-11-10,199699.5,193589.33,-3.0596831113748446,0
2021-11-11,199775.0,195784.83,-1.997332937054186,0
2021-11-12,182092.5,176482.4,-3.080903249721978,0
2021-11-13,183785.5,183197.92,-0.3197086413237127,0
2021-11-14,182731.0,191027.83,4.54046008887381,0
2021-11-15,184847.5,189178.42,2.342970218693785,0
2021-11-16,187061.0,189598.89,1.356718196203377,0
2021-11-17,185697.5,194267.5,4.615032512554018,0
2021-11-18,187471.5,190022.66,1.3608235118404588,0
2021-11-19,167426.5,168665.89,0.7402595317945515,0
2021-11-20,178482.5,177463.83,-0.5707404787584247,0
2021-11-21,185583.0,186894.73,0.7068181756949787,0
2021-11-22,188860.5,190518.22,0.8777477291439961,0
2021-11-23,192411.5,190268.56,-1.1137263105375772,0
2021-11-24,190261.5,187529.61,-1.4358609729241079,0
2021-11-25,186626.0,184705.73,-1.0289378891472745,0
2021-11-26,165196.5,164691.52,-0.30568709082819945,0
2021-11-27,174746.0,170911.73,-2.1941936439174525,0
2021-11-28,178023.0,179539.28,0.8517333434443941,0
2021-11-29,180789.0,179007.23,-0.9855497983837558,0
2021-11-30,182878.5,179176.14,-2.024491328942435,0
2021-12-01,184606.5,182582.39,-1.0964453445572064,0
2021-12-02,186784.5,185738.53,-0.5599869100487487,0
2021-12-03,164644.0,167311.5,1.6201622895459344,0
2021-12-04,173137.5,174415.67,0.7382409212331131,0
2021-12-05,178999.5,180827.36,1.0211533412104457,0
2021-12-06,167965.0,169187.05,0.7275604292561022,0
2021-12-07,176771.0,178654.53,1.0655205039288074,0
2021-12-08,182531.5,184745.55,1.2129670084341626,0
2021-12-09,183615.5,184024.25,0.22261192546380038,0
2021-12-10,163814.0,165678.3,1.1380571105033654,0
2021-12-11,170868.0,169206.89,-0.9721594300863834,0
2021-12-12,177268.0,176459.03,-0.45635351558093173,0
2021-12-13,176714.0,174326.55,-1.3510265881593986,0
2021-12-14,176268.0,174869.05,-0.7936512157623588,0
2021-12-15,177855.5,174926.08,-1.6470797220215272,0
2021-12-16,156641.5,159288.1,1.689586571885493,0
2021-12-17,150555.0,159208.23,5.747556955929722,0
2021-12-18,164131.5,165429.61,0.7908959431918827,0
2021-12-19,173602.5,175346.98,1.0048728416929498,0
2021-12-20,174851.5,173782.11,-0.6115993428709499,0
2021-12-21,178334.33333333334,174108.23,-2.369761828438355,0
2021-12-22,178902.66666666666,175030.72,-2.164276245183594,0
2021-12-23,178124.5,176315.53,-1.0155642542154508,0
2021-12-24,160469.5,160450.19,-0.012034997304788408,0
2021-12-25,171025.5,168709.95,-1.3539190793185774,0
2021-12-26,175006.0,177379.23,1.3560874341451257,0
2021-12-27,179947.5,177493.11,-1.3639481654371455,0
2021-12-28,181811.5,176554.11,-2.8916711126633854,0
2021-12-29,181411.0,175827.58,-3.0777747077079143,0
2021-12-30,180100.5,177673.98,-1.3473119869184202,0
2021-12-31,161729.0,162048.7,0.1976782920811937,0
2022-01-01,169621.5,167648.05,-1.1634451558322545,0
2022-01-02,175810.0,176850.2,0.5916632301916858,0
2022-01-03,176866.0,177518.52,0.36893220008367145,0
2022-01-04,179849.0,178132.75,-0.9542727510300275,0
2022-01-05,177066.5,178030.33,0.5443311552439267,0
2022-01-06,180850.0,179470.3,-0.7628991567597443,0
2022-01-07,162146.0,164556.5,1.4866231667756136,0
2022-01-08,172051.83333333334,172329.92,0.16163067622063654,0
2022-01-09,184993.66666666663,183436.03,-0.8419939151069866,0
2022-01-10,184217.5,185508.06,0.7005645500563151,0
2022-01-11,188995.0,185936.5,-1.618296780338102,0
2022-01-12,184416.5,184420.94,0.0024062380535427863,0
2022-01-13,184626.5,184426.22,-0.10847914573476336,0
2022-01-14,171271.5,168706.1,-1.4978593928353545,0
2022-01-15,177889.0,175817.17,-1.1646746707216327,0
2022-01-16,186094.5,184577.89,-0.8149673284272185,0
2022-01-17,187060.0,184898.36,-1.1555867769699524,0
2022-01-18,190550.5,187251.0,-1.7315619743847432,0
2022-01-19,192247.5,188761.03,-1.813531385323608,0
2022-01-20,192076.0,190161.52,-0.9967327386034674,0
2022-01-21,172599.5,173150.5,0.3192361507420305,0
2022-01-22,182304.5,183050.69,0.40930832755088353,0
2022-01-23,192718.5,191794.88,-0.47926120221981616,0
2022-01-24,187528.5,191390.88,2.0596202710521316,0
2022-01-25,195485.0,194324.77,-0.5935158068393953,0
2022-01-26,194952.0,192654.64,-1.1784230861955791,0
2022-01-27,193693.5,191803.62,-0.975703882680623,0
2022-01-28,173898.0,173280.98,-0.35481467584446147,0
2022-01-29,184260.0,183601.23,-0.35751960544881944,0
2022-01-30,193916.5,192184.48,-0.8931759932754524,0
2022-01-31,193161.5,194362.58,0.6217999575484745,0
2022-02-01,193479.5,193589.5,0.056853568465919935,0
2022-02-02,194162.0,194069.55,-0.0476164877782459,0
2022-02-03,195081.0,193796.02,-0.658692735325328,0
2022-02-04,148014.0,173421.02,17.16527870674396,0
2022-02-05,162124.5,170215.53,4.99062834426629,0
2022-02-06,178616.5,185479.4,3.8422577141529413,0
2022-02-07,181862.0,187418.97,3.055596413764272,0
2022-02-08,184372.0,187609.94,1.7561980669515975,0
2022-02-09,186703.5,187989.64,0.6888679778365159,0
2022-02-10,187698.0,191246.92,1.8907616889897616,0
2022-02-11,169083.5,173085.28,2.36674852957266,0
2022-02-12,178417.0,179343.0,0.5190088388438374,0
2022-02-13,189913.5,193594.33,1.9381603335202557,0
2022-02-14,191872.5,193581.95,0.8909318036717018,0
2022-02-15,193323.5,194101.77,0.40257166097241726,0
2022-02-16,194469.5,195197.56,0.3743839008173433,0
2022-02-17,196657.5,195447.17,-0.6154497667264169,0
2022-02-18,176472.5,176801.64,0.18651100029749568,0
2022-02-19,187491.0,186416.78,-0.5729441679867331,0
2022-02-20,193418.5,194032.56,0.31747867965059573,0
2022-02-21,173524.5,174171.5,0.37285801140471975,0
2022-02-22,190031.5,197330.17,3.840769490847573,0
2022-02-23,198639.5,201283.39,1.330999436164504,0
2022-02-24,199491.5,202988.83,1.753121373592359,0
2022-02-25,175443.0,179867.66,2.5219907605319003,0
2022-02-26,197960.0,199506.06,0.7809974237219741,0
2022-02-27,204111.0,205830.62,0.8424950149673371,0
2022-02-28,208689.0,209694.6,0.481862364571195,0
2022-03-01,209251.0,208898.19,-0.16860731848354904,0
2022-03-02,210697.5,207461.0,-1.5360884680644005,0
2022-03-03,212792.0,210508.67,-1.0730328795255484,1
2022-03-04,191711.5,191510.47,-0.10486134112976941,1
2022-03-05,208056.0,206117.4,-0.9317653660552927,0
2022-03-06,219297.0,220446.53,0.5241892273948112,0
2022-03-07,224966.5,228549.06,1.5924871036354205,0
2022-03-08,231840.5,231091.22,-0.32318824795495305,0
2022-03-09,235932.0,234639.06,-0.5480127748673347,0
2022-03-10,234718.0,234746.95,0.01233528106068249,0
2022-03-11,213800.5,212209.5,-0.7441516741074072,0
2022-03-12,223616.0,221749.83,-0.8345430894927008,0
2022-03-13,239955.0,239776.97,-0.0741935987997766,0
2022-03-14,245601.0,243602.86,-0.8135718604565967,0
2022-03-15,252230.0,245669.22,-2.6011105935059287,0
2022-03-16,257125.5,252364.11,-1.8517769046632826,0
2022-03-17,258987.0,257248.05,-0.6714441748041367,0
2022-03-18,243066.0,241564.03,-0.6179263039668204,1
2022-03-19,235967.5,248152.27,5.163747391060203,0
2022-03-20,262312.0,260993.05,-0.5028184471164154,0
2022-03-21,268488.0,263390.94,-1.8984321459432074,0
2022-03-22,272278.5,267090.84,-1.905275756256919,0
2022-03-23,282121.0,275940.03,-2.1908928261277993,0
2022-03-24,281545.0,264953.22,-5.893118773197892,0
2022-03-25,261646.5,253482.33,-3.1203061669084042,0
2022-03-26,260776.0,254334.44,-2.4701515860355294,0
2022-03-27,277509.0,257895.56,-7.067676183475136,0
2022-03-28,279868.0,256540.03,-8.335346931410525,0
2022-03-29,274439.5,252239.7,-8.089140548281136,0
2022-03-30,275002.5,256216.56,-6.8311878982918355,0
2022-03-31,279651.5,263034.25,-5.942127969991217,1
2022-04-01,261969.5,253954.17,-3.0596417235594253,0
2022-04-02,274931.5,252623.92,-8.11386768158614,0
2022-04-03,285934.5,273752.72,-4.260339780614086,0
2022-04-04,276606.5,274014.2,-0.9371842310285539,0
2022-04-05,292916.5,288925.47,-1.362515000008535,0
2022-04-06,294587.25,289134.12,-1.8511069301200278,0
2022-04-07,299127.25,301315.0,0.7313776996244803,0
2022-04-08,280430.0,287738.12,2.6060425061512626,0
2022-04-09,287826.5,291048.0,1.119250659685611,0
2022-04-10,283958.5,297271.7,4.688427182141042,0
2022-04-11,276647.0,290592.03,5.040731057990877,0
2022-04-12,290998.5,294567.28,1.2263916308846934,0
2022-04-13,296362.5,300433.25,1.3735712176810466,0
2022-04-14,283805.0,282407.28,-0.49249264459751974,0
2022-04-15,283448.5,284902.75,0.513056163641723,0
2022-04-16,301735.0,284931.28,-5.569032014847464,0
2022-04-17,307149.0,300083.9,-2.300217077053812,0
2022-04-18,308081.0,307095.9,-0.3197515426137887,0
2022-04-19,305853.1666666667,305964.3,0.036339605224511295,0
2022-04-20,213270.3333333333,241692.62,13.326884814421769,0
2022-04-21,238251.5,249464.67,4.706443348730227,0
2022-04-22,229408.5,240891.8,5.005610897155077,0
2022-04-23,252355.0,275059.6,8.997084959679814,0
2022-04-24,297622.0,307505.3,3.3207600580602348,0
2022-04-25,310366.5,310961.6,0.19173904077920412,0
2022-04-26,318241.5,305054.97,-4.143561179167399,0
2022-04-27,303015.0,305035.2,0.6666955431249288,0
2022-04-28,312855.0,306728.56,-1.9582354445350059,0
2022-04-29,291700.6666666667,291549.47,-0.05183324343905893,0
2022-04-30,226440.3333333333,267351.56,18.06711223412791,0
2022-05-01,227807.0,229302.27,0.6563738713033507,0
2022-05-02,207680.0,222038.92,6.9139646932781185,0
2022-05-03,171813.5,176485.11,2.7190001804281883,0
2022-05-04,170690.0,179092.77,4.9228224412678045,0
2022-05-05,199972.5,196584.66,-1.6941548212879298,0
2022-05-06,206661.5,208598.17,0.9371227224229006,0
2022-05-07,233868.0,240508.67,2.8394957304975543,0
2022-05-08,261440.5,271199.4,3.7327446397937614,0
2022-05-09,255284.5,244387.02,-4.26876068660651,0
2022-05-10,238596.5,220910.61,-7.412468592372479,0
2022-05-11,240673.5,239568.53,-0.4591152536527754,0
2022-05-12,252564.0,254446.03,0.7451700361096547,0
2022-05-13,232183.5,229873.73,-0.9948017947011722,0
2022-05-14,254867.0,250415.0,-1.7467934255905981,0
2022-05-15,275371.5,266383.7,-3.263886240950864,0
2022-05-16,287286.0,251830.39,-12.341572292071312,0
2022-05-17,272302.0,252770.69,-7.172665826912761,0
2022-05-18,290476.5,247487.44,-14.799497549715724,0
2022-05-19,277689.0,257303.77,-7.341030568369655,0
2022-05-20,222205.0,233487.02,5.077300522040451,0
2022-05-21,209638.1,229765.22,9.600887791866075,0
2022-05-22,260245.5,253911.78,-2.4337476536577918,0
2022-05-23,280202.0,251266.86,-10.326528941620683,0
2022-05-24,290900.5,261249.05,-10.192988023396321,0
2022-05-25,278958.5,262665.28,-5.8407321339912555,0
2022-05-26,274042.0,258303.69,-5.743029353164841,0
2022-05-27,251802.5,243632.84,-3.2444698722212895,0
2022-05-28,258876.5,254581.97,-1.6589111989693928,0
2022-05-29,267769.0,263022.25,-1.7727033375782852,0
2022-05-30,279553.5,261212.9,-6.560673985480414,0
2022-05-31,284493.5,263972.34,-7.213224994595658,0
2022-06-01,287941.0,265319.84,-7.856177567626698,0
2022-06-02,287038.0,275555.84,-4.000221660546687,0
2022-06-03,260013.0,248965.78,-4.248717852568906,0
2022-06-04,263123.0,251755.22,-4.32032975072495,0
2022-06-05,283936.0,278564.8,-1.8916895004508105,0
2022-06-06,293707.0,283884.3,-3.3443831777928312,0
2022-06-07,290119.0,288633.53,-0.5120204984850996,0
2022-06-08,297040.0,283279.3,-4.632604194721246,0
2022-06-09,268309.0,268093.28,-0.08039937162003241,0
2022-06-10,244316.0,247591.05,1.3404962732690429,0
2022-06-11,279247.0,270621.44,-3.0888648758984005,0
2022-06-12,291846.0,282361.47,-3.2498410977022107,0
2022-06-13,286521.5,290782.5,1.4871484338871532,0
2022-06-14,280029.5,289110.72,3.24295074268961,0
2022-06-15,283966.0,278088.06,-2.069944113027611,0
2022-06-16,277215.5,261231.36,-5.7659620854533795,0
2022-06-17,220461.0,220442.77,-0.008271020724759381,0
2022-06-18,230375.0,230501.56,0.05493760173629347,0
2022-06-19,251175.5,245871.5,-2.1116709233185538,0
2022-06-20,246963.5,248346.16,0.5598625910306687,0
2022-06-21,260778.0,252763.23,-3.0734055882781552,0
2022-06-22,269576.0,260871.11,-3.229104454773424,0
2022-06-23,275870.0,264687.0,-4.053720955522532,0
2022-06-24,260628.0,249698.86,-4.193386982595881,0
2022-06-25,279958.0,270953.3,-3.216442287771737,0
2022-06-26,289173.0,280279.6,-3.0754621800790582,0
2022-06-27,294529.5,286980.97,-2.56291177963498,0
2022-06-28,291860.0,286381.66,-1.877045072980199,0
2022-06-29,285548.0,278218.3,-2.5668845518091565,0
2022-06-30,279650.5,271989.62,-2.7394462015980614,0
2022-07-01,272587.0,258060.66,-5.329066958438955,0
2022-07-02,281290.0,278094.7,-1.1359495538412312,0
2022-07-03,273758.5,286478.62,4.646476730402882,0
2022-07-04,269577.5,285767.25,6.005601357680068,0
2022-07-05,278583.5,292351.6,4.942178467138225,0
2022-07-06,293332.5,292120.25,-0.41326821951198633,0
2022-07-07,292561.5,254349.97,-13.061025203247867,0
2022-07-08,270936.0,249242.53,-8.006860937638404,0
2022-07-09,249037.5,245450.95,-1.440163379009185,0
2022-07-10,237894.5,235405.6,-1.0462226953544485,0
2022-07-11,242545.5,247288.77,1.9556188941868724,0
2022-07-12,249371.5,249494.86,0.049468112835659994,0
2022-07-13,258376.0,265181.22,2.6338432168622417,0
2022-07-14,268406.0,274237.94,2.172804445504206,0
2022-07-15,266915.0,285840.56,7.090482925275832,0
2022-07-16,284960.5,296178.8,3.936795626060463,0
2022-07-17,295548.5,311377.34,5.3557516786584936,0
2022-07-18,296577.0,322591.2,8.771478401899003,0
2022-07-19,272070.0,315398.3,15.925428198625347,1
2022-07-20,277884.0,309840.56,11.499964913417116,1
2022-07-21,274178.0,308492.84,12.515535072106431,1
2022-07-22,275790.0,283347.97,2.740479622176295,1
2022-07-23,273111.5,292427.12,7.0724319554467785,1
2022-07-24,258955.0,289401.47,11.757436137552846,1
2022-07-25,257970.5,281111.28,8.970320734347537,1
2022-07-26,261424.0,288302.3,10.281501507130187,1
2022-07-27,267220.5,294537.2,10.222526901940544,1
2022-07-28,273632.5,296704.06,8.431587073903856,1
2022-07-29,269291.5,279150.38,3.661042030661932,1
2022-07-30,272957.0,290602.0,6.4643881637034495,1
2022-07-31,268496.0,295986.8,10.238816406948326,1
2022-08-01,266817.5,298383.66,11.830616901065326,1
2022-08-02,267639.0,308487.53,15.26254815254877,1
2022-08-03,269880.5,297357.88,10.181311728709552,1
2022-08-04,266018.5,297957.7,12.006378315793832,1
2022-08-05,266622.0,282322.97,5.8888496635686405,1
2022-08-06,266025.5,287695.62,8.145882631552247,1
2022-08-07,264461.5,308397.22,16.61327593997615,1
2022-08-08,274943.5,292896.88,6.529841585634877,1
2022-08-09,268093.0,282853.1,5.505587146997493,1
2022-08-10,260600.0,275500.38,5.717718726016874,1
2022-08-11,261395.5,277966.34,6.339376060414192,1
2022-08-12,257708.0,282221.75,9.512219255902021,1
2022-08-13,266136.0,295890.0,11.179998196410867,1
2022-08-14,262474.5,267524.22,1.923889273053181,1
2022-08-15,267311.0,271194.75,1.452895690787126,1
2022-08-16,281485.5,303094.94,7.676927408338963,1
2022-08-17,280179.0,316513.5,12.968316683263193,1
2022-08-18,277009.5,333862.94,20.524002786908024,1
2022-08-19,268971.0,286684.44,6.585630978804402,1
2022-08-20,278490.5,286987.78,3.0511925002827844,1
2022-08-21,283693.0,297727.88,4.947205253566356,1
2022-08-22,282089.5,306498.16,8.652805669831732,1
