date,T2M,T2M_MAX,T2M_MIN,RH2M,WS2M,ALLSKY_SFC_SW_DWN,PRECTOTCORR,dewpoint,apparent_temp,CDD,HDD,CDD_at,THI
2017-11-22,19.874167320577055,26.331671394941758,15.062847830023545,77.45151324923039,1.6088766825617193,4.0897505764471545,0.0,15.8122847281327,20.674539876623946,0.0,2.1258326794229454,0.0,66.53915928404342
2017-11-23,18.850884288042497,25.380159956540112,13.529387939880486,76.82022514637534,1.6538190378463213,4.048308848916521,0.0,14.693257638729618,19.208611328623363,0.0,3.149115711957503,0.0,64.89988676151289
2017-11-24,18.755215186817168,24.917968250135818,13.830171425122234,81.09162914227079,1.7043888452948635,4.143447920564979,0.0,15.442343881003497,19.34948596232794,0.0,3.2447848131828323,0.0,64.93588709709536
2017-11-25,19.038001448663007,25.731459527977304,13.58399227379731,76.04999818917126,1.4569022756081367,4.169585579767007,0.0,14.718000061300867,19.542468009423388,0.0,2.9619985513369933,0.0,65.15760117665235
2017-11-26,19.287422587070687,25.51811734170339,13.95327156395244,78.74994869318525,1.3834429890746665,4.150075191646043,0.0,15.502831084095854,20.129113244620783,0.0,2.7125774129293134,0.0,65.67878084939386
2017-11-27,19.42139977062836,25.380727953159898,14.539037242711412,80.47743164121447,1.2689829178487355,4.0925404297700245,0.020760548077503473,15.972562040415179,20.520410412274003,0.0,2.5786002293716415,0.0,65.97821338434223
2017-11-28,19.37016719985514,24.84447335063681,14.761913442385465,75.00230518500635,1.0318579103036158,3.5450734834309174,0.0010629564797488985,14.82366185018781,20.21006244721687,0.0,2.629832800144861,0.0,65.62387373132455
2017-11-29,19.36688718536851,24.83102553268546,14.47985694452828,78.18871612241203,1.3825134303132736,3.821003024084023,0.0,15.468327325250929,20.19644471217233,0.0,2.6331128146314917,0.0,65.77705506978305
2017-11-30,19.334222852658904,25.079733808172875,14.396422405987808,80.2650003018048,1.3563487656183983,4.162631460131587,0.0,15.846274647547403,20.323948426389755,0.0,2.665777147341096,0.0,65.82783226970551
2017-12-01,19.829386129051734,25.63945916581156,14.546469487535463,78.79319611275427,1.2290577654373152,4.540017124403937,0.0,16.03786618494672,20.981570403988005,0.0,2.170613870948266,0.0,66.5414957636238
2017-12-02,20.471184885615983,26.037840888513312,15.082518259189957,76.20818373875778,1.2172825496468884,4.641981644232512,0.0,16.13681236888764,21.670025028649317,0.0,1.5288151143840167,0.0,67.4036876412427
2017-12-03,19.781524717812516,24.86374237942899,14.854236132069781,75.8816569083117,1.2560210056135692,4.616336005311765,0.0,15.402609050746388,20.67548836665434,0.0,2.218475282187484,0.0,66.30880989705649
2017-12-04,19.507520371823507,25.01640188326191,14.160072433150239,78.29674050823928,1.2928924971328546,4.464310502806785,0.0,15.626388607624948,20.458854656853813,0.0,2.4924796281764934,0.0,66.00503826939092
2017-12-05,20.14222792297942,25.675864670730974,14.820193758676886,75.8542723486449,0.9616792418663608,4.442612301563349,0.0,15.745742031675556,21.37063595836516,0.0,1.8577720770205808,0.0,66.86950754596027
2017-12-06,19.83172209814692,24.738078107080348,14.464613388060602,75.30298726383776,0.9928242892497134,4.058742602764532,0.0,15.33172499877447,20.88377305991785,0.0,2.168277901853081,0.0,66.35562667829217
2017-12-07,20.698323172571982,25.932122894911576,15.109118126395849,75.85222369771232,1.0768425182591899,4.078416007726203,0.0,16.282975549166693,22.05219951104422,0.0,1.3016768274280182,0.05219951104421838,67.73607672012173
2017-12-08,20.126855194060482,23.214511378040687,17.71595279773043,85.22953461700973,1.2978161405203117,2.161498877286171,2.766927023601135,17.566547147837998,21.843070323720916,0.0,1.8731448059395177,0.0,67.38245618533618
2017-12-09,20.948590571618276,24.519619122351664,18.113948210297586,91.72339771835578,1.282605178970242,1.4397200156938492,23.029766403090484,19.549721277470937,23.55110081885097,0.0,1.0514094283817244,1.5511008188509692,69.1654622322468
2017-12-10,22.75602764531901,26.443172571980444,19.713691072614235,91.78934447999035,1.9530518500633791,1.6239243375384802,35.31919357759402,21.349729368923004,25.771123852912385,0.7560276453190085,0.0,3.7711238529123854,72.2747651164603
2017-12-11,22.81480231786081,26.121800567393013,20.083776785175345,91.79232510412268,2.253857065250197,2.0108053781614057,29.833732118066038,21.40841429029631,25.64955586805115,0.8148023178608099,0.0,3.6495558680511486,72.37598455476869
2017-12-12,22.247866240115897,26.446102492907592,18.754202933542587,85.15444498098633,1.2276736886581758,3.719306869077081,1.0732649242469972,19.632132476825788,24.928206792793997,0.24786624011589709,0.0,2.928206792793997,70.8810999317136
2017-12-13,21.585480171425125,26.27400313876985,17.454076175529668,81.35510351904387,1.1585754813786444,3.6118343816019802,0.002003983823263114,18.252796579361448,23.69218334723373,0.0,0.4145198285748748,1.6921833472337298,69.51413896894337
2017-12-14,20.545212772378825,26.05616707913322,16.189932999336033,80.83151385284,1.323526287197441,3.5888737429830386,0.0005492847226413955,17.13637817500178,22.066171359790218,0.0,1.4547872276211748,0.06617135979021782,67.80343873129495
