date,gen_mwh,gen_hours,peak_mw,min_mw,mean_mw,demand_peak_mw,demand_mwh,ls_mwh,ls_max_mw,ls_hours,gas_mwh,liquid_fuel_mwh,coal_mwh,hydro_mwh,solar_mwh,wind_mwh,india_bheramara_hvdc_mwh,india_tripura_mwh,india_adani_mwh,nepal_mwh,load_factor,censored
2021-01-04,166766.5,24,8921.0,5580.0,6948.604166666667,8921.0,165776.5,0.0,0.0,0,102439.5,34097.0,12822.0,840.0,410.0,0.0,14243.0,1995.0,0.0,0.0,0.7789041774091097,0
2021-01-05,169480.0,24,8901.0,5551.0,7061.666666666667,8901.0,169480.0,0.0,0.0,0,98473.5,40620.0,12785.0,945.0,445.0,0.0,14540.5,1956.0,0.0,0.0,0.7933565516983111,0
2021-01-06,172461.5,24,9053.0,5622.0,7185.895833333333,9053.0,172461.5,0.0,0.0,0,101941.0,39264.5,13812.0,861.5,357.0,0.0,14156.0,2031.0,0.0,0.0,0.7937585146728524,0
2021-01-07,175048.0,24,9116.0,5765.0,7293.666666666667,9116.0,175048.0,0.0,0.0,0,100714.0,43752.0,13103.0,907.0,367.0,0.0,14538.5,1963.0,0.0,0.0,0.8000950709375457,0
2021-01-08,158243.0,24,8151.0,5744.0,6593.458333333333,8151.0,158243.0,0.0,0.0,0,101542.0,28532.5,13248.0,1066.5,383.0,0.0,12097.5,1865.0,0.0,0.0,0.8089140391771971,0
2021-01-09,167637.5,24,9124.0,5529.0,6984.895833333333,9124.0,167637.5,0.0,0.0,0,104078.5,33562.5,12653.5,1126.5,81.0,0.0,14333.0,2065.0,0.0,0.0,0.7655519326318866,0
2021-01-10,175189.5,24,9200.0,5757.0,7299.5625,9200.0,175189.5,0.0,0.0,0,105325.5,38153.0,13669.0,1112.5,329.0,0.0,14899.5,2085.0,0.0,0.0,0.7934307065217391,0
2021-01-11,178167.5,24,9272.0,5886.0,7423.645833333333,9272.0,178167.5,0.0,0.0,0,95163.0,50790.5,13976.5,1106.5,149.0,0.0,15446.5,2055.0,0.0,0.0,0.8006520527753811,0
2021-01-12,178062.0,24,9245.0,5981.0,7419.25,9245.0,178062.0,0.0,0.0,0,92540.0,53555.0,13242.0,1102.5,204.0,0.0,15503.0,2018.0,0.0,0.0,0.8025148729042726,0
2021-01-13,176144.0,24,9243.0,5886.0,7339.333333333333,9243.0,176144.0,0.0,0.0,0,92139.0,51193.5,13584.0,1117.0,312.0,0.0,15946.0,1971.0,0.0,0.0,0.7940423383461358,0
2021-01-14,178226.0,24,9125.0,5855.0,7426.083333333333,9125.0,178226.0,0.0,0.0,0,93284.5,52407.5,13830.0,1092.5,184.0,0.0,15398.0,1977.0,0.0,0.0,0.8138173515981735,0
2021-01-15,159527.5,24,8182.0,5719.0,6646.979166666667,8182.0,159527.5,0.0,0.0,0,93957.0,36474.0,13839.5,1100.5,346.0,0.0,12151.5,1844.0,0.0,0.0,0.8123905116923328,0
2021-01-16,168482.0,24,9102.0,5413.0,7020.083333333333,9102.0,168313.0,0.0,0.0,0,97732.5,37698.5,13279.5,1107.5,293.0,0.0,16614.0,1895.0,0.0,0.0,0.7712682194389511,0
2021-01-17,175879.0,24,9232.0,5531.0,7328.291666666667,9232.0,175879.0,0.0,0.0,0,96635.0,45863.5,13483.0,1108.0,314.0,0.0,16942.5,1963.0,0.0,0.0,0.7937924248989024,0
2021-01-18,176822.0,24,9297.0,5746.0,7367.583333333333,9297.0,176822.0,0.0,0.0,0,95573.0,47432.5,14187.0,1100.5,182.0,0.0,16841.5,1847.0,0.0,0.0,0.7924688967767379,0
2021-01-19,178531.5,24,9380.0,5711.0,7438.8125,9380.0,178531.5,0.0,0.0,0,99974.0,45047.0,13510.0,1100.0,223.0,0.0,16938.5,2087.0,0.0,0.0,0.7930503731343284,0
2021-01-20,180595.5,24,9220.0,5941.0,7524.8125,9220.0,180595.5,0.0,0.0,0,97817.5,49759.5,13864.0,1109.0,181.0,0.0,16146.0,2083.0,0.0,0.0,0.8161401843817787,0
2021-01-21,179944.5,24,9260.0,5735.0,7497.6875,9260.0,179944.5,0.0,0.0,0,95484.0,51238.0,13614.0,1114.0,97.0,0.0,16731.5,2021.0,0.0,0.0,0.8096854751619871,0
2021-01-22,159520.0,24,8189.0,5661.0,6646.666666666667,8189.0,159520.0,0.0,0.0,0,87246.5,42964.0,14278.0,1129.0,342.0,0.0,12126.0,1762.0,0.0,0.0,0.8116579150893475,0
2021-01-23,171587.5,24,9242.0,5304.0,7149.479166666667,9242.0,171587.5,0.0,0.0,0,89735.5,56939.0,5596.0,1114.5,294.0,0.0,16825.5,1994.0,0.0,0.0,0.7735857137704681,0
2021-01-24,176480.5,24,9104.0,5644.0,7353.354166666667,9104.0,176480.5,0.0,0.0,0,87476.5,65616.0,3591.5,1112.5,209.0,0.0,16445.0,2068.0,0.0,0.0,0.8077058618922086,0
2021-01-25,177677.5,24,9278.0,5675.0,7403.229166666667,9278.0,177587.0,0.0,0.0,0,94844.5,59254.0,3593.0,1283.0,204.5,0.0,16863.0,1929.5,0.0,0.0,0.7979337321261767,0
2021-01-26,178957.5,24,9240.0,5815.0,7456.5625,9240.0,178957.5,0.0,0.0,0,97250.5,57232.0,3785.0,1616.5,179.0,0.0,17522.0,2038.0,0.0,0.0,0.8069872835497836,0
2021-01-27,176938.5,24,9272.0,5748.0,7372.4375,9272.0,176938.5,0.0,0.0,0,101058.0,52288.5,3598.0,1596.0,349.0,0.0,17204.5,2022.0,0.0,0.0,0.7951291522864539,0
2021-01-28,178773.0,24,9240.0,5741.0,7448.875,9240.0,178773.0,0.0,0.0,0,103349.5,47916.5,7416.0,1497.0,334.0,0.0,17202.0,1974.0,0.0,0.0,0.806155303030303,0
2021-01-29,161888.5,24,8348.0,5736.0,6745.354166666667,8348.0,161888.5,0.0,0.0,0,100620.5,32958.0,11168.0,1349.5,386.0,0.0,13703.5,1677.0,0.0,0.0,0.808020384123942,0
2021-01-30,171057.0,24,9070.0,5459.0,7127.375,9070.0,171027.0,0.0,0.0,0,101076.5,36754.5,12894.0,1283.0,367.0,0.0,17002.0,2042.0,0.0,0.0,0.7858186328555679,0
2021-01-31,175315.0,24,9188.0,5628.0,7304.791666666667,9188.0,175315.0,0.0,0.0,0,99957.0,41444.0,13257.0,1293.5,435.0,0.0,17158.5,2152.0,0.0,0.0,0.7950360978087361,0
2021-02-01,174051.5,24,9074.0,5589.0,7252.145833333333,9074.0,174051.5,0.0,0.0,0,99303.5,44319.0,15302.0,1292.0,397.0,0.0,11378.0,2038.0,0.0,0.0,0.7992225956946587,0
2021-02-02,176384.0,24,9234.0,5579.0,7349.333333333333,9234.0,176384.0,0.0,0.0,0,99177.5,47998.0,14901.5,1340.0,420.0,0.0,10564.5,2072.0,0.0,0.0,0.7958992130532091,0
2021-02-03,177748.0,24,9179.0,5643.0,7406.166666666667,9179.0,177748.0,0.0,0.0,0,95775.5,53707.0,14066.5,1343.0,392.0,0.0,10528.0,2078.0,0.0,0.0,0.8068598612775538,0
2021-02-04,179180.0,24,9193.0,5794.0,7465.833333333333,9193.0,179180.0,0.0,0.0,0,100652.5,49700.0,14564.0,1330.0,470.0,0.0,10442.0,2123.0,0.0,0.0,0.8121215417527828,0
2021-02-05,161408.0,24,8288.0,5808.0,6725.333333333333,8288.0,161408.0,0.0,0.0,0,105141.0,25987.5,14011.0,1680.0,464.0,0.0,12239.5,1783.0,0.0,0.0,0.8114543114543115,0
2021-02-06,171759.0,24,9277.0,5490.0,7156.625,9277.0,171759.0,0.0,0.0,0,103758.5,35035.5,12179.0,1680.0,430.0,0.0,17212.5,1979.0,0.0,0.0,0.7714374258919909,0
2021-02-07,179166.5,24,9192.0,5790.0,7465.270833333333,9192.0,179166.5,0.0,0.0,0,106651.0,36546.5,14803.0,1680.0,353.0,0.0,18245.5,2073.0,0.0,0.0,0.812148698143313,0
2021-02-08,181556.5,24,9367.0,5839.0,7564.854166666667,9367.0,181556.5,0.0,0.0,0,102763.5,43406.5,14055.5,1680.0,519.5,0.0,17412.5,2032.0,0.0,0.0,0.8076069356962386,0
2021-02-09,181266.5,24,9356.0,5854.0,7552.770833333333,9356.0,181266.5,0.0,0.0,0,102713.5,43132.5,14464.5,1680.0,689.0,0.0,16877.5,2100.0,0.0,0.0,0.807264945845803,0
2021-02-10,183009.5,24,9495.0,5888.0,7625.395833333333,9495.0,183009.5,0.0,0.0,0,103730.5,43557.0,14451.5,1680.0,645.0,0.0,17475.0,2082.0,0.0,0.0,0.8030959276812357,0
2021-02-11,183875.0,24,9283.0,5993.0,7661.458333333333,9283.0,183875.0,0.0,0.0,0,107641.0,40849.5,14555.5,1680.0,547.0,0.0,17480.0,1996.0,0.0,0.0,0.8253213759919565,0
2021-02-12,165533.5,24,8148.0,6000.0,6897.229166666667,8148.0,165533.5,0.0,0.0,0,108265.5,24850.0,14550.0,1645.0,560.0,0.0,14680.0,1753.0,0.0,0.0,0.8464935157911962,0
2021-02-13,176388.0,24,9370.0,5581.0,7349.5,9370.0,176388.0,0.0,0.0,0,113670.5,28015.5,12795.0,1680.0,595.0,0.0,18005.5,1987.0,0.0,0.0,0.7843649946638207,0
2021-02-14,184617.5,24,9370.0,5977.0,7692.395833333333,9370.0,184617.5,0.0,0.0,0,108851.5,40061.0,13705.0,1680.0,556.0,0.0,18748.0,1791.0,0.0,0.0,0.8209600675916043,0
2021-02-15,183499.5,24,9411.0,6019.0,7645.8125,9411.0,183499.5,0.0,0.0,0,101051.0,45763.5,14116.0,1680.0,489.0,0.0,19034.0,2125.0,0.0,0.0,0.8124335883540538,0
2021-02-16,185925.0,24,9545.0,6129.0,7746.875,9545.0,185925.0,0.0,0.0,0,111222.5,38246.0,13900.0,1680.0,578.0,0.0,18297.0,2111.0,0.0,0.0,0.8116160293347302,0
2021-02-17,186308.0,24,9519.0,6195.0,7762.833333333333,9519.0,186308.0,0.0,0.0,0,115039.0,35408.5,13641.0,1680.0,450.0,0.0,19056.0,2254.0,0.0,0.0,0.8155093322127674,0
2021-02-18,186558.0,24,9529.0,5913.0,7773.25,9529.0,186558.0,0.0,0.0,0,111251.5,38633.5,13806.0,1680.0,653.0,0.0,18699.0,2296.0,0.0,0.0,0.8157466680659041,0
2021-02-19,171338.0,24,8526.0,6242.0,7139.083333333333,8526.0,171338.0,0.0,0.0,0,107488.0,30572.0,13225.0,1680.0,532.0,0.0,15923.5,2092.0,0.0,0.0,0.8373309093752443,0
2021-02-20,176324.0,24,9150.0,5984.0,7346.833333333333,9150.0,176244.0,0.0,0.0,0,110365.0,29073.0,14036.0,1680.0,381.0,0.0,19317.0,2048.0,0.0,0.0,0.8029326047358833,0
2021-02-21,167857.5,24,8377.0,5905.0,6994.0625,8377.0,167857.5,0.0,0.0,0,109500.5,23831.5,14334.0,1680.0,696.0,0.0,15940.5,2057.0,0.0,0.0,0.8349125581950579,0
2021-02-22,182030.5,24,9576.0,5627.0,7584.604166666667,9576.0,182030.5,0.0,0.0,0,112915.5,32916.5,13179.0,1680.0,678.0,0.0,19199.0,2215.0,0.0,0.0,0.7920430416318575,0
2021-02-23,189581.5,24,9640.0,6290.0,7899.229166666667,9640.0,189681.5,90.0,90.0,1,113473.5,38328.5,14613.5,1680.0,680.0,0.0,18761.5,2314.0,0.0,0.0,0.819422112724758,1
2021-02-24,193774.0,24,9709.0,6401.0,8073.916666666667,9709.0,193774.0,0.0,0.0,0,117709.0,39284.0,13545.0,1680.0,623.0,0.0,18630.0,2363.0,0.0,0.0,0.8315909637106466,0
2021-02-25,193714.5,24,10039.0,5856.0,8071.4375,10039.0,193714.5,0.0,0.0,0,118357.0,40225.0,13580.0,945.0,471.0,0.0,17210.5,2429.0,0.0,0.0,0.80400811833848,0
2021-02-26,181695.0,24,9064.0,6537.0,7570.625,9064.0,181695.0,0.0,0.0,0,122950.0,24203.0,13362.5,1680.0,618.0,0.0,17264.0,2130.0,0.0,0.0,0.8352410635481023,0
2021-02-27,199429.5,24,10340.0,6678.0,8309.5625,10340.0,199429.5,0.0,0.0,0,125613.0,40574.0,13298.5,1680.0,652.0,0.0,16307.0,2483.0,0.0,0.0,0.8036327369439071,0
2021-02-28,212331.5,24,10603.0,7236.0,8847.145833333334,10603.0,212331.5,0.0,0.0,0,125763.5,52076.5,14399.0,1643.0,700.0,0.0,15195.0,2790.0,0.0,0.0,0.8344002483573831,0
2021-03-01,217297.0,24,10953.0,7475.0,9054.041666666666,10953.0,217297.0,0.0,0.0,0,125149.5,56165.5,15066.0,1680.0,654.0,0.0,15872.5,2894.0,0.0,0.0,0.8266266471895066,0
2021-03-02,215935.5,24,10798.0,7631.0,8997.3125,10798.0,215935.5,0.0,0.0,0,119565.0,57523.5,16832.5,1680.0,743.0,0.0,17428.0,2689.0,0.0,0.0,0.8332387942211521,0
2021-03-03,212711.5,24,10755.0,7437.0,8862.979166666666,10755.0,212711.5,0.0,0.0,0,124824.0,49586.5,16125.0,1680.0,703.0,0.0,17530.5,2589.0,0.0,0.0,0.8240798853246551,0
2021-03-04,208318.5,24,10640.0,7013.0,8679.9375,10640.0,208318.5,0.0,0.0,0,121726.0,46737.0,16528.0,1680.0,722.0,0.0,18518.0,2825.0,0.0,0.0,0.8157835996240601,0
2021-03-05,196231.0,24,9947.0,7363.0,8176.291666666667,9947.0,196231.0,0.0,0.0,0,132365.0,23442.5,16213.5,1680.0,668.0,0.0,19674.0,2574.0,0.0,0.0,0.8219856908280554,0
2021-03-06,207456.5,24,10757.0,7300.0,8644.020833333334,10757.0,207456.5,0.0,0.0,0,140897.0,27458.0,14079.0,1680.0,595.0,0.0,20340.0,2794.0,0.0,0.0,0.8035717052461964,0
2021-03-07,219600.5,24,10951.0,7628.0,9150.020833333334,10951.0,219600.5,0.0,0.0,0,153485.0,28448.0,12120.5,1680.0,598.0,0.0,20448.0,3259.0,0.0,0.0,0.8355420357349406,0
2021-03-08,222938.5,24,11261.0,7805.0,9289.104166666666,11261.0,222938.5,0.0,0.0,0,151613.5,34089.0,11880.0,1680.0,522.0,0.0,20441.5,3074.0,0.0,0.0,0.8248915874848296,0
2021-03-09,220506.0,24,11064.0,7815.0,9187.75,11064.0,220506.0,0.0,0.0,0,142417.5,41252.0,13800.0,1680.0,486.0,0.0,18071.5,2751.0,0.0,0.0,0.8304184743311641,0
2021-03-10,223143.0,24,11339.0,7989.0,9297.625,11339.0,223143.0,0.0,0.0,0,132707.5,53312.0,14999.0,1680.0,508.0,0.0,17489.0,2505.0,0.0,0.0,0.8199686921245259,0
2021-03-11,225315.0,24,11544.0,7685.0,9388.125,11544.0,225315.0,0.0,0.0,0,138390.0,49829.0,14189.0,1680.0,665.0,0.0,17725.5,3123.0,0.0,0.0,0.8132471413721414,0
2021-03-12,213544.0,24,10869.0,7804.0,8897.666666666666,10869.0,213544.0,0.0,0.0,0,145891.5,30563.5,14409.0,1680.0,631.0,0.0,17712.0,2976.0,0.0,0.0,0.8186279019842364,0
2021-03-13,203201.0,24,9659.0,5891.0,8466.708333333334,9659.0,203201.0,0.0,0.0,0,143152.0,24904.0,12887.5,1680.0,458.0,0.0,17641.5,2935.0,0.0,0.0,0.8765615833247059,0
2021-03-14,212079.0,24,10928.0,7189.0,8836.625,10928.0,212079.0,0.0,0.0,0,148179.0,28113.0,12684.5,1680.0,728.0,0.0,17603.0,2950.0,0.0,0.0,0.8086223462664714,0
2021-03-15,220844.5,24,11242.0,7672.0,9201.854166666666,11242.0,220866.0,0.0,0.0,0,150169.5,32750.5,14976.0,1680.0,771.5,0.0,17548.5,3207.0,0.0,0.0,0.8185246545691751,0
2021-03-16,228103.0,24,11492.0,7932.0,9504.291666666666,11492.0,228103.0,0.0,0.0,0,152946.5,37373.0,15320.0,1643.0,714.0,0.0,17356.0,3037.0,0.0,0.0,0.8270354739528947,0
2021-03-17,223220.0,24,10952.0,8081.0,9300.833333333334,10952.0,223220.0,0.0,0.0,0,151701.0,33522.5,15260.0,1680.0,732.0,0.0,17423.5,3275.0,0.0,0.0,0.8492360603847091,0
2021-03-18,229495.0,24,11595.0,7942.0,9562.291666666666,11595.0,229495.0,0.0,0.0,0,147574.5,45206.0,13975.0,1680.0,740.0,0.0,17369.5,3269.0,0.0,0.0,0.8246909587465862,0
2021-03-19,216490.0,24,10748.0,8189.0,9020.416666666666,10748.0,216490.0,0.0,0.0,0,152426.5,26155.0,15653.0,1680.0,660.0,0.0,17519.0,3158.0,0.0,0.0,0.8392646693958565,0
2021-03-20,230725.0,24,12064.0,8133.0,9613.541666666666,12064.0,230725.0,0.0,0.0,0,149563.5,43382.5,15045.0,1680.0,639.0,0.0,17623.0,3121.0,0.0,0.0,0.7968784538019451,0
2021-03-21,248206.5,24,12418.0,8679.0,10341.9375,12418.0,248206.5,0.0,0.0,0,149475.0,60376.5,15905.0,970.0,617.0,0.0,17632.0,3544.0,0.0,0.0,0.8328182879690772,0
2021-03-22,255476.5,24,12463.0,9207.0,10644.854166666666,12463.0,255476.5,0.0,0.0,0,148492.5,69129.5,15414.0,960.0,705.0,0.0,17569.0,3520.0,0.0,0.0,0.8541165182272861,0
2021-03-23,258015.5,24,12606.0,9127.0,10750.645833333334,12606.0,258015.5,0.0,0.0,0,143495.0,76336.5,15456.0,1260.0,684.0,0.0,17414.0,3613.0,0.0,0.0,0.8528197551430536,0
2021-03-24,262480.5,24,12790.0,9488.0,10936.6875,12790.0,262480.5,0.0,0.0,0,141406.5,82759.0,15378.0,1680.0,571.0,0.0,17400.0,3609.0,0.0,0.0,0.8550967552775606,0
2021-03-25,261246.0,24,12487.0,9560.0,10885.25,12487.0,261246.0,0.0,0.0,0,140570.5,82425.0,15457.0,1680.0,797.0,0.0,17447.0,3313.0,0.0,0.0,0.8717265956594858,0
2021-03-26,232547.0,24,11129.0,8760.0,9689.458333333334,11129.0,232547.0,0.0,0.0,0,151543.5,43724.0,14140.0,1680.0,702.0,0.0,17628.0,3194.0,0.0,0.0,0.8706495042980802,0
2021-03-27,245233.5,24,12361.0,8585.0,10218.0625,12361.0,245233.5,0.0,0.0,0,156394.0,51007.0,14717.0,1680.0,706.0,0.0,17615.0,3418.0,0.0,0.0,0.826637205727692,0
2021-03-28,253833.5,24,12548.0,9015.0,10576.395833333334,12548.0,253853.5,0.0,0.0,0,161752.5,52750.0,15326.0,1680.0,611.0,0.0,18643.0,3413.0,0.0,0.0,0.8428750265646584,0
2021-03-29,254842.0,24,12050.0,9206.0,10618.416666666666,12050.0,254842.0,0.0,0.0,0,159517.5,55290.0,14381.0,1680.0,619.0,0.0,20601.0,3104.0,0.0,0.0,0.8811964038727523,0
2021-03-30,224478.0,24,11239.0,7935.0,9353.25,11239.0,224478.0,0.0,0.0,0,154699.0,29095.5,15088.0,1680.0,499.0,0.0,20551.5,3221.0,0.0,0.0,0.8322137200818578,0
2021-03-31,248836.0,24,12303.0,9059.0,10368.166666666666,12303.0,248836.0,0.0,0.0,0,150745.0,57604.5,15690.5,1881.0,594.0,0.0,19939.5,2936.0,0.0,0.0,0.8427348343222519,0
2021-04-01,264637.0,24,12831.0,9266.0,11026.541666666666,12831.0,264637.0,0.0,0.0,0,160233.0,64687.0,14299.0,2504.5,682.0,0.0,20448.0,2148.0,0.0,0.0,0.8593672875587769,0
2021-04-02,251162.0,24,12013.0,9209.0,10465.083333333334,12013.0,251162.0,0.0,0.0,0,155173.5,59118.5,11234.0,2547.5,788.0,0.0,20448.0,2212.0,0.0,0.0,0.8711465356974389,0
2021-04-03,256809.0,24,13018.0,9358.0,10700.375,13018.0,256809.0,0.0,0.0,0,158175.5,58983.5,14874.0,2183.5,683.0,0.0,17943.0,3464.0,0.0,0.0,0.8219676601628514,0
2021-04-04,227975.4,23,11782.5,5461.0,9911.973913043477,11782.5,220346.5,0.0,0.0,0,144666.6,45780.0,14585.0,1524.5,704.8,0.0,19267.5,2844.4,0.0,0.0,0.8412453989427946,0
2021-04-05,205081.0,24,11340.0,6007.0,8545.041666666666,11340.0,205081.0,0.0,0.0,0,143055.5,29579.0,11345.5,1190.0,794.0,0.0,17453.5,2421.0,0.0,0.0,0.7535310111699,0
2021-04-06,236763.5,24,11827.0,8101.0,9865.145833333334,11827.0,236763.5,0.0,0.0,0,156283.5,41392.0,14258.0,1680.0,730.0,0.0,20128.5,2726.0,0.0,0.0,0.8341207265860602,0
2021-04-07,251569.5,24,12651.0,8789.0,10482.0625,12651.0,251569.5,0.0,0.0,0,151023.5,59584.0,15442.0,1680.0,730.0,0.0,20286.0,3182.0,0.0,0.0,0.8285560430005533,0
2021-04-08,256179.5,24,12854.0,9403.0,10674.145833333334,12854.0,256315.5,0.0,0.0,0,153911.0,62119.5,15680.0,2480.5,595.5,0.0,18509.0,3277.0,0.0,0.0,0.8304143327628235,0
2021-04-09,218405.0,24,11655.0,7301.0,9100.208333333334,11655.0,218405.0,0.0,0.0,0,143956.0,35833.0,14645.0,2113.0,657.0,0.0,18997.0,3093.0,0.0,0.0,0.7807986557986558,0
2021-04-10,249316.5,24,13064.0,8664.0,10388.1875,13064.0,249316.5,0.0,0.0,0,145254.5,64817.5,15479.0,1650.5,502.0,0.0,18232.0,3333.0,0.0,0.0,0.7951766304347826,0
2021-04-11,270656.5,24,12798.0,9843.0,11277.354166666666,12798.0,270656.5,0.0,0.0,0,144776.5,83668.0,16200.0,1673.5,715.0,0.0,20436.0,3514.0,0.0,0.0,0.8811809787987706,0
2021-04-12,271949.0,24,13377.0,9921.0,11331.208333333334,13377.0,271949.0,0.0,0.0,0,150514.5,79451.5,16336.0,1644.5,707.0,0.0,20484.5,3522.0,0.0,0.0,0.8470664822705639,0
2021-04-13,278809.0,24,13308.0,10030.0,11617.041666666666,13308.0,278809.0,0.0,0.0,0,150168.5,84815.0,18635.0,1680.0,771.0,0.0,19551.0,3549.0,0.0,0.0,0.8729367047390041,0
2021-04-14,270059.0,24,13058.0,9531.0,11252.458333333334,13058.0,270059.0,0.0,0.0,0,153624.0,72334.0,17958.0,1680.0,797.0,0.0,20318.5,3445.0,0.0,0.0,0.8617290805125849,0
2021-04-15,274478.0,24,13380.0,9520.0,11436.583333333334,13380.0,274478.0,0.0,0.0,0,154279.5,76679.5,17605.5,1260.0,690.0,0.0,20569.5,3748.0,0.0,0.0,0.8547521175884405,0
2021-04-16,259049.0,24,12712.0,9126.0,10793.708333333334,12712.0,259049.0,0.0,0.0,0,149909.5,66690.0,18169.5,840.0,650.0,0.0,19600.0,3521.0,0.0,0.0,0.8490959985315712,0
2021-04-17,208780.5,24,11940.0,4853.0,8699.1875,11940.0,208780.5,0.0,0.0,0,140597.0,33446.0,14716.5,1131.0,632.0,0.0,16055.5,2723.0,0.0,0.0,0.7285751675041876,0
2021-04-18,244883.5,24,12661.0,7957.0,10203.479166666666,12661.0,244883.5,0.0,0.0,0,158924.5,46388.5,16391.5,1465.5,794.0,0.0,17797.5,3520.0,0.0,0.0,0.8058983624252954,0
2021-04-19,258522.0,24,12961.0,8761.0,10771.75,12961.0,258522.0,0.0,0.0,0,158965.5,59953.5,16365.0,1466.0,851.0,0.0,17522.0,3340.0,0.0,0.0,0.8310894221124914,0
2021-04-20,272243.5,24,13296.0,9565.0,11343.479166666666,13296.0,272243.5,0.0,0.0,0,161713.5,71152.5,17387.0,853.0,766.0,0.0,17472.5,3198.0,0.0,0.0,0.8531497568190934,0
2021-04-21,270306.5,24,12668.0,7962.0,11262.770833333334,12668.0,270306.5,0.0,0.0,0,159986.0,70054.0,17302.0,840.0,759.0,0.0,18139.0,3485.0,0.0,0.0,0.8890725318387539,0
2021-04-22,238230.0,24,12409.0,8089.0,9926.25,12409.0,238230.0,0.0,0.0,0,153912.5,48548.0,16187.5,1000.0,572.0,0.0,16803.0,2949.0,0.0,0.0,0.7999234426625836,0
2021-04-23,238386.5,24,11853.0,8277.0,9932.770833333334,11853.0,238386.5,0.0,0.0,0,157397.5,39869.5,16157.0,840.0,797.0,0.0,20593.5,3086.5,0.0,0.0,0.8379963581653028,0
2021-04-24,249013.5,24,13007.0,7872.0,10375.5625,13007.0,249013.5,0.0,0.0,0,156344.5,50970.5,17081.5,840.0,876.0,0.0,20589.0,2768.0,0.0,0.0,0.7976906665641578,0
2021-04-25,274804.5,24,13520.0,9129.0,11450.1875,13520.0,274804.5,0.0,0.0,0,158775.5,74549.0,17850.0,840.0,803.0,0.0,20264.0,2654.0,0.0,0.0,0.8469073594674557,0
2021-04-26,285742.0,24,13777.0,9950.0,11905.916666666666,13777.0,285742.0,0.0,0.0,0,163910.0,80602.0,18769.0,840.0,793.0,0.0,17697.0,3444.0,0.0,0.0,0.8641878977039026,0
2021-04-27,293635.5,24,13792.0,10354.0,12234.8125,13792.0,293635.5,0.0,0.0,0,160367.0,92393.5,18742.0,805.0,759.0,0.0,17704.0,3551.0,0.0,0.0,0.8870948738399071,0
2021-04-28,291082.0,24,13524.0,10603.0,12128.416666666666,13524.0,291082.0,0.0,0.0,0,157234.5,92290.5,18257.5,840.0,718.0,0.0,18672.0,3567.0,0.0,0.0,0.8968069111702651,0
2021-04-29,272571.5,24,13788.0,9243.0,11357.145833333334,13788.0,272571.5,0.0,0.0,0,157250.5,71295.0,18219.0,840.0,806.0,0.0,21077.0,3456.0,0.0,0.0,0.8236978411178804,0
2021-04-30,268826.0,24,13289.0,9396.0,11201.083333333334,13289.0,268826.0,0.0,0.0,0,157782.0,66296.0,18029.0,830.0,719.0,0.0,22027.0,3169.0,0.0,0.0,0.84288383876389,0
2021-05-01,237171.5,24,12130.5,8040.0,9882.145833333334,12130.5,237171.5,0.0,0.0,0,155347.5,37525.5,17999.0,600.0,720.0,0.0,22383.0,2977.0,0.0,0.0,0.814652803539288,0
2021-05-02,260366.5,24,12738.0,8818.0,10848.604166666666,12738.0,260366.5,0.0,0.0,0,164070.0,54362.5,15681.0,591.0,676.0,0.0,22117.0,3131.0,0.0,0.0,0.8516724891401056,0
2021-05-03,248202.5,24,12943.0,8411.0,10341.770833333334,12943.0,248202.5,0.0,0.0,0,162094.0,50003.5,10124.5,629.0,709.0,0.0,22172.0,2964.0,0.0,0.0,0.799024247340905,0
2021-05-04,223497.5,24,11394.0,7650.0,9312.395833333334,11394.0,223497.5,0.0,0.0,0,148548.0,37046.5,15690.5,518.5,604.0,0.0,18257.0,2901.0,0.0,0.0,0.8173069890585689,0
2021-05-05,235719.0,24,11620.0,7825.0,9821.625,11620.0,235719.0,0.0,0.0,0,156008.0,41023.0,14497.0,551.5,641.0,0.0,20281.0,3085.0,0.0,0.0,0.8452345094664372,0
2021-05-06,243964.5,24,12527.0,8254.0,10165.1875,12527.0,243964.5,0.0,0.0,0,154019.0,50804.0,14665.5,536.0,747.0,0.0,20433.5,3116.0,0.0,0.0,0.8114622415582342,0
2021-05-07,235727.5,24,11258.5,8176.0,9821.979166666666,11258.5,235727.5,0.0,0.0,0,148904.5,46501.0,16171.5,538.5,832.0,0.0,20415.5,2720.0,0.0,0.0,0.8724056638687806,0
2021-05-08,245143.0,24,12734.0,8185.0,10214.291666666666,12734.0,245143.0,0.0,0.0,0,160380.5,43613.0,16848.5,507.0,724.0,0.0,20424.0,3025.0,0.0,0.0,0.8021275064132768,0
2021-05-09,243606.0,24,11829.0,8794.0,10150.25,11829.0,243606.0,0.0,0.0,0,155758.5,47186.0,16194.5,506.0,671.0,0.0,20565.0,3085.0,0.0,0.0,0.8580818327838363,0
2021-05-10,232423.0,24,10886.0,7793.0,9684.291666666666,10886.0,232423.0,0.0,0.0,0,156087.5,37734.0,14015.0,571.0,743.0,0.0,20539.5,3084.0,0.0,0.0,0.8896097434013105,0
2021-05-11,205270.5,24,10406.5,6501.0,8552.9375,10406.5,205270.5,0.0,0.0,0,146032.0,22063.5,12680.0,534.5,625.0,0.0,21257.5,2635.0,0.0,0.0,0.8218841589391246,0
